"gid","seas","wk","team","temp","humd","wspd","ou","sprfor","ptsfor","Sunday","Indoors","Precipitation","GoodConditions","VeryHot","VeryCold","VeryHumid","VeryWindy","BadWeather","NaturalSurface","expectedpts","expectedwin","win","tie","home","opp","ptsagainst","uid","ptdiff","STID","SOID","gm","oppgm","seasSumWins.postgame","seasSumPtDiff.postgame","seasAvgPtDiff","prevPtsAgainst","prevBye","prevWin","prevCumWin","prevPtDiff","prevCumPtDiff","prevAvgPtDiff","prevOppPtsAgainst","prevOppWin","prevOppBye","prevOppCumWin","prevOppPtDiff","prevOppCumPtDiff","prevOppAvgPtDiff"
3833,2014,8,"KC",70,73,8,44,34,1,0,0,1,0,0,1,0,1,1,-7,25.5,1,1,0,1,"STL",7,7759,-6,"KC2014","STL2014",7,7,4,-35,-5,20,0,1,3,3,-29,-4.83333333333333,26,1,0,2,-25,-126,-21
3848,2014,9,"KC",57,30,20,42,24,1,0,0,1,0,0,0,1,1,1,-8.5,25.25,1,1,0,1,"NYJ",10,7774,-9,"KC2014","NYJ2014",8,9,5,-44,-5.5,7,0,1,4,-6,-35,-5,43,0,0,1,-42,-175,-21.875
3874,2014,11,"KC",21,65,8,42,24,1,0,0,0,0,1,0,0,1,1,-1.5,21.75,1,1,0,1,"SEA",20,7800,-19,"KC2014","SEA2014",10,10,7,-59,-5.9,13,0,1,6,4,-40,-4.44444444444444,17,1,0,6,-16,-100,-11.1111111111111
3884,2014,12,"KC",57,88,6,42.5,-7,20,0,0,0,0,0,0,1,0,1,1,24.75,1,0,0,0,"OAK",24,3730,-4,"KC2014","OAK2014",11,11,7,-63,-5.72727272727273,20,0,1,7,-19,-59,-5.9,13,0,0,0,-7,-194,-19.4
3937,2014,15,"KC",58,78,16,41.5,31,1,0,0,0,0,0,1,1,1,1,-10,25.75,1,1,0,1,"OAK",13,7863,-12,"KC2014","OAK2014",14,14,8,-106,-7.57142857142857,17,0,0,7,-3,-94,-7.23076923076923,13,1,0,2,-12,-278,-21.3846153846154
3954,2014,16,"KC",36,50,1,46.5,3,12,1,0,0,1,0,1,0,0,1,1,21.75,0,0,0,0,"PIT",20,3800,-8,"KC2014","PIT2014",15,15,8,-114,-7.6,13,0,1,8,-12,-106,-7.57142857142857,20,1,0,9,7,-155,-11.0714285714286
3966,2014,17,"KC",31,63,7,40.5,19,1,0,0,0,0,1,0,0,1,1,-1,20.75,1,1,0,1,"SD",7,7892,-6,"KC2014","SD2014",16,16,9,-120,-7.5,20,0,0,8,-8,-114,-7.6,35,1,0,9,3,-158,-10.5333333333333
4070,2015,6,"KC",54,0,10,43,3.5,10,1,0,0,1,0,0,0,0,0,0,19.75,0,0,0,0,"MIN",16,3905,-6,"KC2015","MIN2015",6,5,1,-72,-12,18,0,0,1,-17,-66,-13.2,23,0,1,2,-3,-48,-12
4087,2015,7,"KC",58,57,7,42.5,23,1,0,0,1,0,0,0,0,0,1,-2.5,22.5,1,1,0,1,"PIT",13,8002,-12,"KC2015","PIT2015",7,7,2,-84,-12,16,0,0,1,-6,-72,-12,13,1,0,4,-12,-49,-8.16666666666667
4147,2015,11,"KC",87,12,4,45,-3,33,1,0,0,1,1,0,0,0,1,1,24,1,1,0,0,"SD",3,3982,30,"KC2015","SD2015",10,10,5,-47,-4.7,13,0,1,4,16,-77,-8.55555555555556,22,0,1,2,-22,-167,-18.5555555555556
4178,2015,13,"KC",57,95,3,44,-3,34,1,0,0,0,0,0,1,0,1,1,23.5,1,1,0,0,"OAK",20,4013,14,"KC2015","OAK2015",12,12,7,-54,-4.5,22,0,1,6,-21,-68,-6.18181818181818,21,1,0,5,3,-119,-10.8181818181818
4191,2015,14,"KC",61,97,14,45,10,1,0,1,0,0,0,1,1,1,1,-10.5,27.75,1,1,0,1,"SD",3,8106,-2,"KC2015","SD2015",13,13,8,-56,-4.30769230769231,20,0,1,7,14,-54,-4.5,17,0,0,3,-16,-209,-17.4166666666667
4240,2015,17,"KC",37,56,9,43.5,23,1,0,0,1,0,1,0,0,1,1,-7,25.25,1,1,0,1,"OAK",17,8155,-16,"KC2015","OAK2015",16,16,11,-64,-4,13,0,1,10,-12,-48,-3.2,20,1,0,7,-20,-198,-13.2
22,2000,2,"MIA",65,58.639029322548,0,41,3,7,1,1,0,1,0,0,0,0,0,0,19,0,0,0,0,"MIN",13,22,-6,"MIA2000","MIN2000",2,2,1,-5,-2.5,0,0,1,1,1,1,1,27,1,0,1,-26,-26,-26
51,2000,4,"MIA",88,63,12,34,10,1,0,0,0,1,0,0,0,1,1,-3,18.5,1,1,0,1,"NE",3,4131,-2,"MIA2000","NE2000",4,4,3,-12,-3,6,0,1,2,-5,-10,-3.33333333333333,21,0,0,0,-20,-41,-13.6666666666667
114,2000,8,"MIA",51,96,3,35,3,37,0,0,0,1,0,0,1,0,1,1,16,0,0,0,0,"NYJ",40,114,-3,"MIA2000","NYJ2000",7,7,5,-12,-1.71428571428571,13,1,1,5,-12,-9,-1.5,17,1,0,5,17,-26,-4.33333333333333
153,2000,11,"MIA",63,69,7,33.5,-5.5,17,1,0,0,1,0,0,0,0,0,1,19.5,1,1,0,0,"SD",7,153,10,"MIA2000","SD2000",10,10,8,-6,-0.6,8,0,1,7,15,-16,-1.77777777777778,17,0,0,0,-2,-146,-16.2222222222222
164,2000,12,"MIA",83,63,12,39.5,3,1,0,0,1,1,0,0,0,1,1,-3.5,21.5,1,0,0,1,"NYJ",20,4244,-19,"MIA2000","NYJ2000",11,11,8,-25,-2.27272727272727,7,0,1,8,10,-6,-0.6,23,0,0,6,-8,-103,-10.3
212,2000,15,"MIA",73,96,5,34,13,1,0,0,0,0,0,1,0,1,1,-3,18.5,1,0,0,1,"TB",16,4292,-15,"MIA2000","TB2000",14,14,10,-10,-0.714285714285714,6,0,1,10,27,5,0.384615384615385,7,1,0,8,-6,-69,-5.30769230769231
242,2000,17,"MIA",31,58.639029322548,10,34,-4,27,1,0,1,0,0,1,0,0,1,1,19,1,1,0,0,"NE",24,242,3,"MIA2000","NE2000",16,16,11,-26,-1.625,20,0,0,10,-19,-29,-1.93333333333333,10,1,0,5,3,-182,-12.1333333333333
283,2001,2,"MIA",88,69,9,39.5,18,1,0,0,1,1,0,0,0,1,1,-1,20.25,1,1,0,1,"OAK",15,4352,-14,"MIA2001","OAK2001",2,2,2,-6,-3,23,0,1,1,8,8,8,24,1,0,1,3,3,3
299,2001,3,"MIA",74,58.639029322548,0,43,6,10,1,1,0,1,0,0,0,0,0,0,18.5,0,0,0,0,"STL",42,288,-32,"MIA2001","STL2001",3,3,2,-38,-12.6666666666667,15,0,1,2,-14,-6,-3,26,1,0,2,4,7,3.5
308,2001,4,"MIA",88,69,7,35,30,1,0,0,1,1,0,0,0,1,1,-8.5,21.75,1,1,0,1,"NE",10,4377,-9,"MIA2001","NE2001",4,4,3,-47,-11.75,42,0,0,2,-32,-38,-12.6666666666667,13,1,0,1,-12,-27,-9
326,2001,5,"MIA",62,72,12,39,-3,17,1,0,0,0,0,0,0,0,0,1,21,1,0,0,0,"NYJ",21,315,-4,"MIA2001","NYJ2001",5,5,3,-51,-10.2,10,0,1,3,-9,-47,-11.75,36,1,0,2,6,-50,-12.5
354,2001,7,"MIA",43,82,7,36,-2.5,24,1,0,0,1,0,1,1,0,1,0,19.25,1,1,0,0,"SEA",20,343,4,"MIA2001","SEA2001",6,6,4,-47,-7.83333333333333,21,1,0,3,-4,-51,-10.2,21,1,1,3,-20,-81,-16.2
396,2001,10,"MIA",81,64,14,37.5,0,1,0,0,1,1,0,0,1,1,1,-5,21.25,1,0,0,1,"NYJ",24,4465,-23,"MIA2001","NYJ2001",9,10,6,-72,-8,24,0,1,6,3,-49,-6.125,7,1,0,6,-6,-97,-10.7777777777778
457,2001,14,"MIA",52,74,0,43.5,4,0,1,0,0,0,0,0,1,0,1,1,19.75,0,0,0,0,"SF",21,446,-21,"MIA2001","SF2001",13,13,9,-101,-7.76923076923077,6,0,1,9,-6,-80,-6.66666666666667,27,0,0,9,-13,-80,-6.66666666666667
463,2001,15,"MIA",36,49,14,36,3,13,0,0,0,1,0,1,0,1,1,1,16.5,0,0,0,0,"NE",20,452,-7,"MIA2001","NE2001",14,15,9,-108,-7.71428571428571,21,0,0,9,-21,-101,-7.76923076923077,9,1,0,9,3,-108,-7.71428571428571
556,2002,3,"MIA",90,65,12,40.5,30,1,0,0,1,1,0,0,0,1,1,-6,23.25,1,1,0,1,"NYJ",3,4614,-2,"MIA2002","NYJ2002",3,3,3,-14,-4.66666666666667,13,0,1,2,8,-12,-6,44,0,0,1,-43,-37,-18.5
586,2002,5,"MIA",87,69,10,43.5,26,1,0,0,1,1,0,0,0,1,1,-3,23.25,1,1,0,1,"NE",13,4644,-12,"MIA2002","NE2002",5,5,4,-44,-8.8,48,0,0,3,-18,-32,-8,21,0,0,3,-7,-21,-5.25
661,2002,10,"MIA",65,90,10,40,2,10,1,0,0,0,0,0,1,0,1,1,19,0,0,0,0,"NYJ",13,639,-3,"MIA2002","NYJ2002",9,9,5,-81,-9,24,0,0,5,-14,-78,-9.75,13,1,0,3,31,-115,-14.375
685,2002,12,"MIA",77,59,9,36.5,30,1,0,0,1,1,0,0,0,1,1,-3,19.75,1,1,0,1,"SD",3,4743,-2,"MIA2002","SD2002",11,11,7,-89,-8.09090909090909,7,0,1,6,-6,-87,-8.7,17,1,0,7,-16,-86,-8.6
735,2002,15,"MIA",66,50,7,43,23,1,0,0,1,0,0,0,0,0,1,-1.5,22.25,1,1,0,1,"OAK",17,4793,-16,"MIA2002","OAK2002",14,14,9,-131,-9.35714285714286,9,0,1,8,-9,-115,-8.84615384615385,7,1,0,9,20,-56,-4.30769230769231
745,2002,16,"MIA",65,58.639029322548,0,45.5,-3,17,0,1,0,1,0,0,0,0,0,0,24.25,1,0,0,0,"MIN",20,723,-3,"MIA2002","MIN2002",15,15,9,-134,-8.93333333333333,17,0,1,9,-16,-131,-9.35714285714286,31,1,0,4,1,-234,-16.7142857142857
767,2002,17,"MIA",40,35,18,38,0,24,1,0,0,0,0,1,0,1,1,1,19,0,0,0,0,"NE",27,745,-3,"MIA2002","NE2002",16,16,9,-137,-8.5625,20,0,0,9,-3,-134,-8.93333333333333,30,0,0,8,-29,-127,-8.46666666666667
810,2003,2,"MIA",79,96,10,37,-3,21,1,0,0,0,1,0,1,0,1,0,20,1,1,0,0,"NYJ",10,777,11,"MIA2003","NYJ2003",2,2,1,-9,-4.5,21,0,0,0,-20,-20,-20,16,0,0,0,-3,-3,-3
855,2003,5,"MIA",55,58,13,37.5,0,23,1,0,0,0,0,0,0,1,1,0,18.75,0,1,0,0,"NYG",10,822,13,"MIA2003","NYG2003",4,4,3,-2,-0.5,7,1,1,2,-6,-15,-5,21,1,1,2,3,-44,-14.6666666666667
881,2003,7,"MIA",84,60,9,37.5,13,1,0,0,1,1,0,0,0,1,1,-5.5,21.5,1,0,0,1,"NE",19,4928,-18,"MIA2003","NE2003",6,7,4,-6,-1,10,0,1,4,14,12,2.4,6,1,0,4,-5,-62,-10.3333333333333
901,2003,8,"MIA",79,12,3,37.5,-3,26,0,0,0,0,1,0,0,0,1,1,20.25,1,1,0,0,"SD",10,868,16,"MIA2003","SD2003",7,7,5,10,1.42857142857143,19,0,0,4,-18,-6,-1,20,1,0,1,6,-75,-12.5
926,2003,10,"MIA",49,50,6,40,5,7,1,0,0,1,0,0,0,0,0,1,17.5,0,0,0,0,"TEN",31,893,-24,"MIA2003","TEN2003",9,9,5,-36,-4,23,0,0,5,-22,-12,-1.5,17,1,1,6,13,-30,-3.75
960,2003,12,"MIA",74,66,10,35,24,1,0,0,1,0,0,0,0,0,1,-6.5,20.75,1,1,0,1,"WAS",23,5007,-22,"MIA2003","WAS2003",11,11,7,-63,-5.72727272727273,6,0,1,6,-5,-41,-4.1,20,0,0,4,-3,-132,-13.2
985,2003,14,"MIA",28,69,20,35.5,3,0,1,0,1,0,0,1,0,1,1,1,16.25,0,0,0,0,"NE",12,952,-12,"MIA2003","NE2003",13,13,8,-56,-4.30769230769231,21,0,1,8,19,-44,-3.66666666666667,34,1,0,10,4,-46,-3.83333333333333
1009,2003,15,"MIA",70,73,8,37,27,0,0,0,0,0,0,1,0,1,1,-2,19.5,1,0,0,1,"PHI",34,5056,-34,"MIA2003","PHI2003",14,14,8,-90,-6.42857142857143,12,0,0,8,-12,-56,-4.30769230769231,10,1,0,10,-9,-93,-7.15384615384615
1036,2003,17,"MIA",73,63,10,37.5,23,1,0,0,1,0,0,0,0,0,1,-4,20.75,1,1,0,1,"NYJ",21,5083,-20,"MIA2003","NYJ2003",16,16,10,-93,-5.8125,3,0,1,9,17,-73,-4.86666666666667,21,0,0,6,-21,-141,-9.4
1091,2004,3,"MIA",79,84,10,33,3,1,0,0,0,1,0,1,0,1,1,-1,17,1,0,0,1,"PIT",13,5127,-12,"MIA2004","PIT2004",3,3,0,-32,-10.6666666666667,16,0,0,0,-3,-20,-10,30,0,0,1,-17,-37,-18.5
1107,2004,4,"MIA",88,65,17,37,9,1,0,0,0,1,0,0,1,1,1,6,15.5,0,0,0,1,"NYJ",17,5143,-16,"MIA2004","NYJ2004",4,3,0,-48,-12,13,0,0,0,-12,-32,-10.6666666666667,28,1,1,2,6,-17,-8.5
1118,2004,5,"MIA",64,56,8,34.5,12.5,10,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,"NE",24,1074,-14,"MIA2004","NE2004",5,4,0,-62,-12.4,17,0,0,0,-16,-48,-12,17,1,0,3,14,1,0.333333333333333
1148,2004,7,"MIA",82,52,7,37.5,31,1,0,0,0,1,0,0,0,1,1,6,15.75,0,1,0,1,"STL",14,5184,-13,"MIA2004","STL2004",7,7,1,-82,-11.7142857142857,20,0,0,0,-7,-69,-11.5,21,1,0,4,-21,-58,-9.66666666666667
1168,2004,8,"MIA",52,68,3,35,6.5,14,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,"NYJ",41,1124,-27,"MIA2004","NYJ2004",8,7,1,-109,-13.625,14,0,1,1,-13,-82,-11.7142857142857,13,0,0,5,-6,-41,-6.83333333333333
1209,2004,11,"MIA",46,73,3,37.5,10,17,1,0,0,1,0,1,1,0,1,0,13.75,0,0,0,0,"SEA",24,1165,-7,"MIA2004","SEA2004",10,10,1,-139,-13.9,24,1,0,1,-23,-132,-14.6666666666667,23,0,0,5,-11,-43,-4.77777777777778
1225,2004,12,"MIA",55,43,20,37.5,1,24,1,0,0,1,0,0,0,1,1,1,18.25,0,1,0,0,"SF",17,1181,7,"MIA2004","SF2004",11,11,2,-132,-12,24,0,0,1,-7,-139,-13.9,35,0,0,1,-32,-234,-23.4
1276,2004,15,"MIA",52,49,7,41,29,0,0,0,1,0,0,0,0,0,1,9.5,15.75,0,1,0,1,"NE",28,5312,-28,"MIA2004","NE2004",14,14,3,-204,-14.5714285714286,20,0,0,2,-3,-176,-13.5384615384615,28,1,0,12,-27,-28,-2.15384615384615
1344,2005,2,"MIA",82,42,8,37,6,7,1,0,0,1,1,0,0,0,1,0,15.5,0,0,0,0,"NYJ",17,1289,-10,"MIA2005","NYJ2005",2,2,1,-19,-9.5,10,0,1,1,-9,-9,-9,27,0,0,0,-20,-20,-20
1404,2005,6,"MIA",81,41,9,35,4.5,13,1,0,0,1,1,0,0,0,1,1,15.25,0,0,0,0,"TB",27,1349,-14,"MIA2005","TB2005",5,6,2,-62,-12.4,20,0,0,2,-6,-48,-12,14,0,0,4,-2,-4,-0.8
1428,2005,8,"MIA",76,30,3,41,2.5,21,1,1,0,1,1,0,0,0,1,1,19.25,0,1,0,0,"NO",6,1373,15,"MIA2005","NO2005",7,8,3,-77,-11,30,0,0,2,-30,-92,-15.3333333333333,28,0,0,2,-11,-140,-20
1457,2005,10,"MIA",82,60,18,42,16,1,0,0,0,1,0,0,1,1,1,2.5,19.75,0,0,0,1,"NE",23,5482,-22,"MIA2005","NE2005",9,9,3,-115,-12.7777777777778,17,0,0,3,-16,-93,-11.625,40,0,0,4,-40,-127,-15.875
1488,2005,12,"MIA",52,57,4,42,7,33,1,0,0,0,0,0,0,0,0,1,17.5,0,1,0,0,"OAK",21,1433,12,"MIA2005","OAK2005",11,11,4,-125,-11.3636363636364,22,0,0,3,-22,-137,-13.7,13,1,0,4,3,-111,-11.1
1523,2005,14,"MIA",69,23,8,45,13.5,23,1,0,0,1,0,0,0,0,0,1,15.75,0,1,0,0,"SD",21,1468,2,"MIA2005","SD2005",13,13,6,-145,-11.1538461538462,23,0,1,5,-22,-147,-12.25,10,1,0,8,-9,-68,-5.66666666666667
1535,2005,15,"MIA",78,75,8,35,24,1,0,0,0,1,0,1,0,1,1,-9,22,1,1,0,1,"NYJ",20,5560,-19,"MIA2005","NYJ2005",14,14,7,-164,-11.7142857142857,21,0,1,6,2,-145,-11.1538461538462,10,1,0,3,-9,-221,-17
1551,2005,16,"MIA",77,60,14,44,24,1,0,0,0,1,0,0,1,1,1,-5.5,24.75,1,1,0,1,"TEN",10,5576,-9,"MIA2005","TEN2005",15,15,8,-173,-11.5333333333333,20,0,1,7,-19,-164,-11.7142857142857,28,0,0,4,-27,-254,-18.1428571428571
1569,2005,17,"MIA",25,98,4,36.5,5.5,28,1,0,0,0,0,1,1,0,1,1,15.5,0,1,0,0,"NE",26,1514,2,"MIA2005","NE2005",16,16,9,-171,-10.6875,10,0,1,8,-9,-173,-11.5333333333333,21,1,0,10,10,-110,-7.33333333333333
1625,2006,3,"MIA",88,61,12,35.5,13,1,0,0,0,1,0,0,0,1,1,-10.5,23,1,1,0,1,"TEN",10,5639,-9,"MIA2006","TEN2006",3,3,1,-35,-11.6666666666667,16,0,0,0,-15,-26,-13,40,0,0,0,-33,-55,-27.5
1650,2006,5,"MIA",65,37,4,37,10,10,1,0,0,1,0,0,0,0,0,1,13.5,0,0,0,0,"NE",20,1584,-10,"MIA2006","NE2006",5,5,1,-47,-9.4,17,0,0,1,-2,-37,-9.25,13,1,0,3,25,0,0
1670,2006,6,"MIA",57,35,13,36.5,3,17,1,0,0,1,0,0,0,1,1,0,16.75,0,0,0,0,"NYJ",20,1604,-3,"MIA2006","NYJ2006",6,6,1,-50,-8.33333333333333,20,0,0,1,-10,-47,-9.4,41,0,0,2,-41,-79,-15.8
1736,2006,11,"MIA",68,33,9,34,24,1,0,0,1,0,0,0,0,0,1,-3.5,18.75,1,1,0,1,"MIN",20,5750,-19,"MIA2006","MIN2006",10,10,4,-93,-9.3,10,0,1,3,-9,-74,-8.22222222222222,23,0,0,4,-22,-89,-9.88888888888889
1785,2006,14,"MIA",77,54,21,37,21,1,0,0,1,1,0,0,1,1,1,3.5,16.75,0,1,0,1,"NE",0,5799,1,"MIA2006","NE2006",13,13,6,-98,-7.53846153846154,24,0,0,5,-23,-99,-8.25,21,1,0,9,-20,-2,-0.166666666666667
1826,2006,16,"MIA",71,84,18,37,10,0,0,1,0,0,0,1,1,1,1,-2.5,19.75,1,0,0,1,"NYJ",13,5840,-13,"MIA2006","NYJ2006",15,15,6,-132,-8.8,21,0,0,6,-21,-119,-8.5,13,1,0,8,13,-130,-9.28571428571429
1890,2007,3,"MIA",72,37,8,35.5,3,28,1,0,0,1,0,0,0,0,0,0,16.25,0,0,0,0,"NYJ",31,1813,-3,"MIA2007","NYJ2007",3,3,0,-42,-14,37,0,0,0,-36,-39,-19.5,20,0,0,0,-7,-44,-22
1907,2007,4,"MIA",82,69,16,40.5,17,1,0,1,0,1,0,0,1,1,1,-4,22.25,1,0,0,1,"OAK",35,5910,-34,"MIA2007","OAK2007",4,4,0,-76,-19,31,0,0,0,-3,-42,-14,24,1,0,1,-23,-61,-20.3333333333333
1947,2007,7,"MIA",85,70,12,51.5,28,1,0,0,1,1,0,0,0,1,1,16,17.75,0,0,0,1,"NE",49,5950,-48,"MIA2007","NE2007",7,7,0,-137,-19.5714285714286,41,0,0,0,-10,-89,-14.8333333333333,27,1,0,6,21,31,5.16666666666667
1960,2007,8,"MIA",59,88,15,47.5,10,1,0,1,0,0,0,1,1,1,1,9.5,19,0,0,0,1,"NYG",13,5963,-12,"MIA2007","NYG2007",8,8,0,-149,-18.625,49,0,0,0,-48,-137,-19.5714285714286,15,1,0,5,-14,-55,-7.85714285714286
2002,2007,11,"MIA",42,81,13,40,9.5,7,1,0,0,0,0,1,1,1,1,1,15.25,0,0,0,0,"PHI",17,1925,-10,"MIA2007","PHI2007",10,10,0,-171,-17.1,13,0,0,0,-12,-161,-17.8888888888889,25,1,0,4,8,-89,-9.88888888888889
2029,2007,12,"MIA",60,97,10,40.5,16,0,0,0,1,0,0,0,1,0,1,1,12.25,0,0,0,0,"PIT",3,1952,-3,"MIA2007","PIT2007",11,11,0,-174,-15.8181818181818,17,0,0,0,-10,-171,-17.1,19,0,0,7,-3,-25,-2.5
2036,2007,13,"MIA",81,58,10,37.5,13,1,0,0,1,1,0,0,0,1,1,-1,19.25,1,0,0,1,"NYJ",40,6039,-39,"MIA2007","NYJ2007",12,12,0,-213,-17.75,3,0,0,0,-3,-174,-15.8181818181818,34,0,0,2,-31,-187,-17
2084,2007,16,"MIA",43,95,7,45,22,7,1,0,1,0,0,1,1,0,1,1,11.5,0,0,0,0,"NE",28,2007,-21,"MIA2007","NE2007",15,15,1,-270,-18,16,0,1,1,-15,-249,-17.7857142857143,10,1,0,14,-9,51,3.64285714285714
2157,2008,3,"MIA",72,53,1,35.5,12.5,38,1,0,0,1,0,0,0,0,0,0,11.5,0,1,0,0,"NE",13,2069,25,"MIA2008","NE2008",3,3,1,-15,-5,31,0,0,0,-21,-40,-20,10,1,0,2,9,0,0
2183,2008,5,"MIA",86,74,16,44.5,17,1,0,0,0,1,0,1,1,1,1,6.5,19,0,1,0,1,"SD",10,6175,-9,"MIA2008","SD2008",4,5,2,-24,-6,13,1,1,1,25,-15,-5,18,1,0,2,10,-45,-11.25
2257,2008,10,"MIA",78,71,15,43,21,1,0,0,0,1,0,0,1,1,1,-8,25.5,1,1,0,1,"SEA",19,6249,-18,"MIA2008","SEA2008",9,9,5,-75,-8.33333333333333,17,0,1,4,9,-57,-7.125,26,0,0,2,-25,-146,-18.25
2267,2008,11,"MIA",67,39,11,38.5,17,1,0,0,1,0,0,0,0,0,1,-10,24.25,1,1,0,1,"OAK",15,6259,-14,"MIA2008","OAK2008",10,10,6,-89,-8.9,19,0,1,5,-18,-75,-8.33333333333333,17,0,0,2,-16,-155,-17.2222222222222
2285,2008,12,"MIA",73,44,14,42,28,1,0,0,0,0,0,0,1,1,1,-1,21.5,1,0,0,1,"NE",48,6277,-47,"MIA2008","NE2008",11,11,6,-136,-12.3636363636364,15,0,1,6,-14,-89,-8.9,34,0,0,6,-34,-116,-11.6
2305,2008,13,"MIA",74,58.639029322548,0,43.5,-9,16,1,1,0,1,0,0,0,0,0,0,26.25,1,1,0,0,"STL",12,2217,4,"MIA2008","STL2008",12,12,7,-132,-11,48,0,0,6,-47,-136,-12.3636363636364,27,0,0,2,-26,-269,-24.4545454545455
2339,2008,15,"MIA",77,54,17,41.5,14,1,0,0,0,1,0,0,1,1,1,-6,23.75,1,1,0,1,"SF",9,6331,-8,"MIA2008","SF2008",14,14,9,-127,-9.07142857142857,3,0,1,8,13,-119,-9.15384615384615,14,1,0,5,-13,-197,-15.1538461538462
2374,2008,17,"MIA",65,85,15,42.5,3,24,1,0,0,0,0,0,1,1,1,0,19.75,0,1,0,0,"NYJ",17,2286,7,"MIA2008","NYJ2008",16,16,11,-113,-7.0625,31,0,1,10,7,-120,-8,13,0,0,9,-10,-152,-10.1333333333333
2433,2009,3,"MIA",80,58,11,44,6,13,1,0,0,1,1,0,0,0,1,1,19,0,0,0,0,"SD",23,2334,-10,"MIA2009","SD2009",3,3,0,-49,-16.3333333333333,27,0,0,0,-27,-39,-19.5,31,0,0,1,-30,-26,-13
2463,2009,5,"MIA",83,69,7,36,31,0,0,0,1,1,0,0,0,1,1,1,17.5,0,1,0,1,"NYJ",27,6444,-27,"MIA2009","NYJ2009",5,5,2,-85,-17,10,0,1,1,-9,-58,-14.5,24,0,0,3,-14,-21,-5.25
2488,2009,7,"MIA",89,57,2,47,34,1,0,0,1,1,0,0,0,1,1,6.5,20.25,0,0,0,1,"NO",46,6469,-45,"MIA2009","NO2009",6,6,2,-130,-21.6666666666667,27,1,1,2,-27,-85,-17,27,1,0,5,-26,-15,-3
2498,2009,8,"MIA",54,65,10,40.5,3.5,30,1,0,0,0,0,0,0,0,0,0,18.5,0,1,0,0,"NYJ",25,2399,5,"MIA2009","NYJ2009",7,8,3,-125,-17.8571428571429,46,0,0,2,-45,-130,-21.6666666666667,0,1,0,4,38,-2,-0.285714285714286
2509,2009,9,"MIA",65,44,8,46.5,10.5,17,1,0,0,1,0,0,0,0,0,0,18,0,0,0,0,"NE",27,2410,-10,"MIA2009","NE2009",8,8,3,-135,-16.875,25,0,1,3,5,-125,-17.8571428571429,7,1,1,5,28,-34,-4.85714285714286
2519,2009,10,"MIA",80,43,9,43,25,1,0,0,1,1,0,0,0,1,1,-10,26.5,1,1,0,1,"TB",23,6500,-22,"MIA2009","TB2009",9,9,4,-157,-17.4444444444444,27,0,0,3,-10,-135,-16.875,28,1,0,1,-27,-179,-22.375
2572,2009,13,"MIA",75,66,5,45.5,22,1,0,0,1,1,0,0,0,1,1,4,20.75,0,1,0,1,"NE",21,6553,-20,"MIA2009","NE2009",12,12,6,-187,-15.5833333333333,31,0,0,5,-17,-167,-15.1818181818182,38,0,0,7,-21,-85,-7.72727272727273
2606,2009,15,"MIA",35,72,5,42,3.5,24,1,0,0,0,0,1,0,0,1,1,19.25,0,0,0,0,"TEN",27,2507,-3,"MIA2009","TEN2009",14,14,7,-186,-13.2857142857143,10,0,1,7,4,-183,-14.0769230769231,7,1,0,6,-6,-202,-15.5384615384615
2634,2009,17,"MIA",60,44,11,44.5,24,1,0,0,0,0,0,0,0,0,1,3,20.75,0,0,0,1,"PIT",30,6615,-29,"MIA2009","PIT2009",16,16,7,-241,-15.0625,27,0,0,7,-26,-212,-14.1333333333333,20,1,0,8,-19,-156,-10.4
2678,2010,2,"MIA",74,58.639029322548,0,39,5.5,14,1,1,0,1,0,0,0,0,0,0,16.75,0,1,0,0,"MIN",10,2568,4,"MIA2010","MIN2010",2,2,2,9,4.5,10,0,1,1,5,5,5,14,0,0,0,-5,-5,-5
2701,2010,3,"MIA",83,77,9,35.5,23,1,0,0,0,1,0,1,0,1,1,-2.5,19,1,0,0,1,"NYJ",31,6671,-30,"MIA2010","NYJ2010",3,3,2,-21,-7,10,0,1,2,4,9,4.5,14,1,0,1,-13,-23,-11.5
2716,2010,4,"MIA",80,60,15,46.5,14,0,0,0,1,1,0,0,1,1,1,1,22.75,0,0,0,1,"NE",41,6686,-41,"MIA2010","NE2010",4,4,2,-62,-15.5,31,0,0,2,-30,-21,-7,30,1,0,2,-29,-66,-22
2749,2010,7,"MIA",80,84,13,41,22,1,0,0,0,1,0,1,1,1,1,3,19,0,0,0,1,"PIT",23,6719,-22,"MIA2010","PIT2010",6,6,3,-81,-13.5,20,0,1,3,3,-59,-11.8,10,1,0,4,-9,0,0
2790,2010,10,"MIA",79,46,9,43,29,1,0,0,0,1,0,0,0,1,1,1,21,0,1,0,1,"TEN",17,6760,-16,"MIA2010","TEN2010",9,9,5,-105,-11.6666666666667,26,0,0,4,-16,-89,-11.125,33,0,1,5,-8,-28,-3.5
2827,2010,12,"MIA",54,49,10,42,3,33,1,0,0,1,0,0,0,0,0,1,19.5,0,1,0,0,"OAK",17,2717,16,"MIA2010","OAK2010",11,11,6,-105,-9.54545454545454,16,0,0,5,-16,-121,-12.1,35,0,0,5,-32,-111,-11.1
